Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Tw_Temp_degF
3/23/2012,2595,5147.107438,164,325.2892562,3536265,47.7259735
3/24/2012,2192,4347.768595,82,162.6446281,3549949,47.73654422
3/25/2012,2089,4143.471074,37,73.38842975,3566967,47.85179442
3/26/2012,2475,4909.090909,30,59.50413223,3579190,45.76643007
3/27/2012,2145,4254.545455,23,45.61983471,3618620,46.55935585
3/28/2012,1014,2011.239669,38,75.37190083,3677545,47.6779422
3/29/2012,1219,2417.85124,8,15.8677686,3717976,47.77359191
3/30/2012,654,1297.190083,23,45.61983471,3780670,48.06762682
3/31/2012,181,359.0082645,16,31.73553719,3853414,47.92698917
4/1/2012,756,1499.504132,64,126.9421488,3907343,47.97595313
4/2/2012,1772,3514.710744,120,238.0165289,3945213,48.25135011
4/3/2012,1137,2255.206612,80,158.677686,3976234,48.31577308
4/4/2012,1085,2152.066116,24,47.60330579,4001399,48.38345688
4/5/2012,1703,3377.85124,73,144.7933884,4022546,48.51663485
4/6/2012,2115,4195.041322,89,176.5289256,4043211,48.44957849
4/7/2012,2356,4673.057851,122,241.9834711,4058686,48.6107247
4/8/2012,1862,3693.22314,82,162.6446281,4074770,48.74087247
4/9/2012,2155,4274.380165,131,259.8347107,4093943,48.76314164
4/10/2012,2246,4454.876033,33,65.45454545,4110403,48.93582566
4/11/2012,2511,4980.495868,16,31.73553719,4130545,49.03861531
4/12/2012,2497,4952.727273,165,327.2727273,4153560,47.62578879
4/13/2012,1759,3488.92562,125,247.9338843,4189956,48.46260557
4/14/2012,1922,3812.231405,17,33.71900826,4219743,48.81959754
4/15/2012,1382,2741.157025,176,349.0909091,4245389,49.00361264
4/16/2012,2427,4813.884298,151,299.5041322,4264542,48.94452597
4/17/2012,2207,4377.520661,169,335.2066116,4282908,49.0249767
4/18/2012,3405,6753.719008,118,234.0495868,4297005,50.005419
4/19/2012,4135,8201.652893,119,236.0330579,4308247,50.07843352
4/20/2012,4013,7959.669421,119,236.0330579,4321524,50.15711955
4/21/2012,3649,7237.68595,102,202.3140496,4335134,49.84734859
4/22/2012,3906,7747.438017,170,337.1900826,4348164,50.20246618
4/23/2012,5241,10395.3719,213,422.4793388,4360030,49.87720055
4/24/2012,4740,9401.652893,265,525.6198347,4371317,49.53639776
4/25/2012,4388,8703.471074,137,271.7355372,4384960,49.63321768
4/26/2012,4045,8023.140496,360,714.0495868,4399205,48.90681781
4/27/2012,4265,8459.504132,241,478.0165289,4409693,50.28050475
4/28/2012,4422,8770.909091,189,374.8760331,4420791,51.17679281
4/29/2012,4214,8358.347107,112,222.1487603,4432181,51.66529985
4/30/2012,4428,8782.809917,285,565.2892562,4440094,50.65709756
5/1/2012,4657,9237.024793,242,480,4447721,51.35401483
5/2/2012,4772,9465.123967,303,600.9917355,4454469,51.2913466
5/3/2012,4714,9350.082645,78,154.7107438,4462977,50.44124417
5/4/2012,5392,10694.87603,17,33.71900826,4467396,50.64990059
5/5/2012,5933,11767.93388,260,515.7024793,4473290,52.40520394
5/6/2012,6036,11972.2314,156,309.4214876,4479480,52.84967842
5/7/2012,7203,14286.94215,295,585.1239669,4483016,51.47681652
5/8/2012,7646,15165.61983,287,569.2561983,4479185,49.91272902
5/9/2012,8071,16008.59504,304,602.9752066,4474764,49.59092311
5/10/2012,8374,16609.58678,338,670.4132231,4471817,50.76658061
5/11/2012,9107,18063.47107,312,618.8429752,4467691,50.49582981
5/12/2012,9169,18186.44628,260,515.7024793,4462977,49.9272391
5/13/2012,8647,17151.07438,260,515.7024793,4457696,49.95924545
5/14/2012,8867,17587.43802,303,600.9917355,4454762,49.67895362
5/15/2012,8865,17583.47107,199,394.7107438,4450948,49.92864183
5/16/2012,8797,17448.59504,216,428.4297521,4445961,49.76264999
5/17/2012,9828,19493.55372,302,599.0082645,4436280,50.10017761
5/18/2012,9969,19773.22314,129,255.8677686,4429260,50.36559806
5/19/2012,9748,19334.87603,319,632.7272727,4419623,50.06810705
5/20/2012,9863,19562.97521,258,511.7355372,4410277,50.08981138
5/21/2012,9380,18604.95868,318,630.7438017,4402984,49.94095492
5/22/2012,9441,18725.95041,266,527.6033058,4393681,49.75493308
5/23/2012,9613,19067.10744,266,527.6033058,4385833,49.84906022
5/24/2012,10235,20300.82645,128,253.8842975,4372764,50.0961517
5/25/2012,9777,19392.39669,341,676.3636364,4360898,50.30651985
5/26/2012,9269,18384.79339,128,253.8842975,4349611,50.20178196
5/27/2012,9186,18220.16529,128,253.8842975,4338030,50.14640185
5/28/2012,8929,17710.41322,178,353.0578512,4327315,50.33366952
5/29/2012,8873,17599.33884,271,537.5206612,4318338,49.54608419
5/30/2012,8785,17424.79339,229,454.214876,4309400,49.09309318
5/31/2012,8995,17841.32231,254,503.8016529,4299311,49.08784277
6/1/2012,9181,18210.24793,262,519.6694215,4289799,49.24094698
6/2/2012,9092,18033.71901,421,835.0413223,4279177,49.32099693
6/3/2012,9676,19192.06612,353,700.1652893,4266264,49.5367172
6/4/2012,9999,19832.72727,126,249.9173554,4256526,49.44484421
6/5/2012,9828,19493.55372,59,117.0247934,4248530,49.7739721
6/6/2012,9853,19543.1405,84,166.6115702,4239964,49.56940633
6/7/2012,9945,19725.61983,193,382.8099174,4235110,49.64464155
6/8/2012,9329,18503.80165,125,247.9338843,4221449,49.63648895
6/9/2012,9077,18003.96694,275,545.4545455,4208940,49.72223555
6/10/2012,9027,17904.79339,291,577.1900826,4196464,49.87973689
6/11/2012,9133,18115.04132,316,626.7768595,4186844,49.94426739
6/12/2012,9501,18844.95868,332,658.5123967,4176659,48.57117186
6/13/2012,9450,18743.80165,364,721.9834711,4161726,48.56169746
6/14/2012,9845,19527.27273,330,654.5454545,4148492,48.52041007
6/15/2012,9959,19753.38843,412,817.1900826,4133909,48.48786349
6/16/2012,11007,21832.06612,370,733.8842975,4118215,48.53877851
6/17/2012,10586,20997.02479,459,910.4132231,4102313,48.56284081
6/18/2012,10543,20911.73554,376,745.785124,4087820,48.66886193
6/19/2012,10545,20915.70248,367,727.9338843,4073659,48.74867034
6/20/2012,10659,21141.81818,244,483.9669421,4059515,48.59948686
6/21/2012,10938,21695.20661,309,612.892562,4043764,48.58604407
6/22/2012,10285,20400,365,723.9669421,4029972,49.9599643
6/23/2012,10993,21804.29752,121,240,4013470,50.45419197
6/24/2012,12588,24967.93388,97,192.3966942,3993734,50.48878318
6/25/2012,12814,25416.19835,209,414.5454545,3974872,50.62647534
6/26/2012,13160,26102.47934,128,253.8842975,3956072,50.80676068
6/27/2012,12932,25650.24793,192,380.8264463,3938163,50.81553669
6/28/2012,13016,25816.8595,310,614.8760331,3919756,50.75955077
6/29/2012,12748,25285.28926,198,392.7272727,3900327,50.66638851
6/30/2012,12841,25469.75207,293,581.1570248,3880716,49.35631383
7/1/2012,12614,25019.50413,292,579.1735537,3861165,49.0812715
7/2/2012,12307,24410.57851,236,468.0991736,3843003,49.12742704
7/3/2012,12663,25116.69421,313,620.8264463,3824647,49.22176631
7/4/2012,12307,24410.57851,304,602.9752066,3804502,49.2445523
7/5/2012,12591,24973.8843,327,648.5950413,3785173,49.30812406
7/6/2012,12755,25299.17355,240,476.0330579,3765309,49.6041645
7/7/2012,12915,25616.52893,309,612.892562,3745806,49.49112979
7/8/2012,12853,25493.55372,254,503.8016529,3726106,49.76287305
7/9/2012,12546,24884.6281,345,684.2975207,3707775,49.7455377
7/10/2012,12744,25277.35537,268,531.5702479,3688981,49.66559761
7/11/2012,12830,25447.93388,305,604.9586777,3670273,49.67302982
7/12/2012,12882,25551.07438,228,452.231405,3651104,49.74962227
7/13/2012,12809,25406.28099,333,660.4958678,3630195,49.86260304
7/14/2012,12142,24083.30579,339,672.3966942,3610647,49.83891782
7/15/2012,12353,24501.81818,233,462.1487603,3588890,50.0181586
7/16/2012,13070,25923.96694,314,622.8099174,3566967,50.13345219
7/17/2012,12860,25507.43802,313,620.8264463,3546148,50.30639333
7/18/2012,12857,25501.4876,15,29.75206612,3525662,50.36220365
7/19/2012,12404,24602.97521,15,29.75206612,3508516,50.32131715
7/20/2012,12829,25445.95041,221,438.3471074,3488944,50.63407992
7/21/2012,12952,25689.91736,301,597.0247934,3468195,50.62328433
7/22/2012,12384,24563.30579,271,537.5206612,3447529,50.67764799
7/23/2012,12442,24678.34711,292,579.1735537,3429416,50.37174974
7/24/2012,12646,25082.97521,341,676.3636364,3410138,50.13114317
7/25/2012,12924,25634.38017,304,602.9752066,3389964,50.35795069
7/26/2012,12468,24729.91736,101,200.3305785,3370605,50.23335868
7/27/2012,12516,24825.12397,244,483.9669421,3350831,50.44514462
7/28/2012,12756,25301.15702,250,495.8677686,3329922,50.59095846
7/29/2012,13081,25945.78512,320,634.7107438,3308858,50.75573483
7/30/2012,12644,25079.00826,305,604.9586777,3289339,50.94776844
7/31/2012,12836,25459.83471,261,517.6859504,3271045,51.0677702
8/1/2012,12621,25033.38843,282,559.338843,3255201,51.28331724
8/2/2012,12507,24807.27273,301,597.0247934,3234155,51.09393899
8/3/2012,12518,24829.09091,286,567.2727273,3211543,50.88186329
8/4/2012,12601,24993.71901,278,551.4049587,3191165,50.98547535
8/5/2012,12988,25761.32231,277,549.4214876,3170650,51.26331687
8/6/2012,12323,24442.31405,207,410.5785124,3150698,51.09685312
8/7/2012,12402,24599.00826,274,543.4710744,3130831,51.30937487
8/8/2012,11945,23692.56198,246,487.9338843,3107799,50.5106725
8/9/2012,11353,22518.34711,231,458.1818182,3089734,50.37460214
8/10/2012,11806,23416.8595,305,604.9586777,3071507,50.61172596
8/11/2012,11433,22677.02479,202,400.661157,3054047,50.71925759
8/12/2012,10394,20616.19835,255,505.785124,3038723,50.62986131
8/13/2012,10293,20415.86777,301,597.0247934,3022302,50.28095728
8/14/2012,10122,20076.69421,307,608.9256198,3007981,49.96820692
8/15/2012,9830,19497.52066,260,515.7024793,2995986,49.81412996
8/16/2012,9527,18896.52893,100,198.3471074,2982873,49.94716967
8/17/2012,9803,19443.96694,271,537.5206612,2970049,50.05346545
8/18/2012,9809,19455.86777,198,392.7272727,2955902,50.14711369
8/19/2012,9693,19225.78512,283,561.322314,2941357,49.00799721
8/20/2012,9779,19396.36364,229,454.214876,2927096,48.73116365
8/21/2012,9865,19566.94215,287,569.2561983,2913310,48.81083613
8/22/2012,9649,19138.5124,195,386.7768595,2900026,48.77310638
8/23/2012,9173,18194.38017,208,412.5619835,2888543,48.73373144
8/24/2012,9070,17990.08264,162,321.322314,2876209,48.85767001
8/25/2012,8667,17190.7438,226,448.2644628,2863042,48.97390328
8/26/2012,8802,17458.5124,154,305.4545455,2849681,48.93272623
8/27/2012,9335,18515.70248,205,406.6115702,2837478,49.01766578
8/28/2012,9130,18109.09091,198,392.7272727,2828110,48.92833419
8/29/2012,8192,16248.59504,191,378.8429752,2816820,48.92717586
8/30/2012,7896,15661.4876,159,315.3719008,2805320,48.96043
8/31/2012,8020,15907.43802,190,376.8595041,2794523,49.00488522
9/1/2012,7748,15367.93388,184,364.9586777,2783948,49.08538469
9/2/2012,7987,15841.98347,189,374.8760331,2772779,49.09426589
9/3/2012,8023,15913.38843,283,561.322314,2760766,49.18351313
9/4/2012,8059,15984.79339,220,436.3636364,2749444,49.30286628
9/5/2012,7197,14275.04132,206,408.5950413,2736658,49.29013297
9/6/2012,6657,13203.96694,187,370.9090909,2728158,49.33703886
9/7/2012,5104,10123.63636,187,370.9090909,2720723,49.29390202
9/8/2012,5353,10617.52066,187,370.9090909,2712481,49.35696101
9/9/2012,6752,13392.39669,174,345.1239669,2704451,49.45734082
9/10/2012,7014,13912.06612,161,319.338843,2695389,49.42529135
9/11/2012,6890,13666.1157,204,404.6280992,2686561,49.4827762
9/12/2012,5593,11093.55372,160,317.3553719,2681306,49.48918391
9/13/2012,5808,11520,185,366.9421488,2675858,49.78364058
9/14/2012,5779,11462.47934,154,305.4545455,2669796,49.78739358
9/15/2012,5723,11351.40496,37,73.38842975,2663733,49.85619532
9/16/2012,5500,10909.09091,215,426.446281,2657673,49.7344191
9/17/2012,5905,11712.39669,184,364.9586777,2651228,49.92321978
9/18/2012,5459,10827.7686,153,303.4710744,2647694,49.92266401
9/19/2012,5729,11363.30579,171,339.1735537,2641457,49.82254444
9/20/2012,6035,11970.24793,183,362.9752066,2634818,49.86678517
9/21/2012,5462,10833.71901,183,362.9752066,2630476,48.89188506
9/22/2012,5354,10619.50413,152,301.4876033,2625720,48.63886168
9/23/2012,4886,9691.239669,152,301.4876033,2622412,48.58516834
9/24/2012,5110,10135.53719,194,384.7933884,2619103,48.7235748
9/25/2012,5364,10639.33884,151,299.5041322,2611893,48.81933741
9/26/2012,4981,9879.669421,127,251.9008264,2606546,49.02142179
9/27/2012,4825,9570.247934,121,240,2603873,48.84539703
9/28/2012,4545,9014.876033,97,192.3966942,2600583,48.93136822
9/29/2012,4628,9179.504132,223,442.3140496,2596265,48.98847163
9/30/2012,4547,9018.842975,181,359.0082645,2591560,48.96927489
10/1/2012,4124,8179.834711,181,359.0082645,2588696,49.07871848
10/2/2012,4133,8197.68595,198,392.7272727,2583379,49.55575259
10/3/2012,4663,9248.92562,204,404.6280992,2578266,49.22510365
10/4/2012,3944,7822.809917,114,226.1157025,2574393,49.3267189
10/5/2012,4155,8241.322314,180,357.0247934,2571357,49.22840539
10/6/2012,4148,8227.438017,90,178.5123967,2566095,49.30925837
10/7/2012,4239,8407.933884,84,166.6115702,2562452,49.41661388
10/8/2012,4529,8983.140496,119,236.0330579,2558606,49.41131272
10/9/2012,4087,8106.446281,107,212.231405,2554352,49.59250842
10/10/2012,4984,9885.619835,101,200.3305785,2549067,49.68342743
10/11/2012,4553,9030.743802,89,176.5289256,2544391,49.83592189
10/12/2012,4420,8766.942149,107,212.231405,2540936,49.9978132
10/13/2012,4329,8586.446281,30,59.50413223,2537277,49.92392097
10/14/2012,4532,8989.090909,59,117.0247934,2533633,49.85192795
10/15/2012,4515,8955.371901,59,117.0247934,2529812,50.16102175
10/16/2012,4580,9084.297521,107,212.231405,2525789,50.33179395
10/17/2012,4463,8852.231405,136,269.7520661,2521565,50.32675247
10/18/2012,4922,9762.644628,124,245.9504132,2516939,50.56926141
10/19/2012,4872,9663.471074,118,234.0495868,2512127,51.00529756
10/20/2012,5262,10437.02479,88,174.5454545,2505926,50.65979888
10/21/2012,5150,10214.87603,118,234.0495868,2500125,50.76360431
10/22/2012,4953,9824.132231,12,23.80165289,2496924,50.76643644
10/23/2012,5082,10080,59,117.0247934,2493333,51.14721302
10/24/2012,5013,9943.140496,12,23.80165289,2489951,51.07031425
10/25/2012,4649,9221.157025,129,255.8677686,2487763,51.59794221
10/26/2012,5074,10064.13223,12,23.80165289,2483983,51.27526482
10/27/2012,4985,9887.603306,88,174.5454545,2480601,51.51890689
10/28/2012,4813,9546.446281,47,93.2231405,2477816,51.82229321
10/29/2012,4874,9667.438017,12,23.80165289,2474833,51.85447667
10/30/2012,5508,10924.95868,41,81.32231405,2470679,51.97307865
10/31/2012,5498,10905.12397,41,81.32231405,2466130,52.07521389
11/1/2012,5563,11034.04959,6,11.90082645,2461976,52.42738725
11/2/2012,5470,10849.58678,41,81.32231405,2455449,52.30461603
11/3/2012,5396,10702.80992,64,126.9421488,2450530,52.12077979
11/4/2012,5340,10591.73554,64,126.9421488,2445415,52.4464731
11/5/2012,5858,11619.17355,87,172.5619835,2438923,52.49047795
11/6/2012,5477,10863.47107,92,182.4793388,2434797,52.54177277
11/7/2012,4960,9838.016529,46,91.23966942,2434405,52.56883558
11/8/2012,5187,10288.26446,75,148.7603306,2431276,52.76551109
11/9/2012,5361,10633.38843,363,720,2427755,52.96043163
11/10/2012,5161,10236.69421,63,124.9586777,2422083,52.95790416
11/11/2012,5074,10064.13223,57,113.0578512,2417584,52.98605497
11/12/2012,5261,10435.04132,46,91.23966942,2414460,52.9816781
11/13/2012,5182,10278.34711,29,57.52066116,2412317,53.20822338
11/14/2012,5238,10389.42149,17,33.71900826,2408810,53.25765284
11/15/2012,6045,11990.08264,46,91.23966942,2401407,53.19422069
11/16/2012,6036,11972.2314,46,91.23966942,2394599,53.25406368
11/17/2012,5274,10460.82645,34,67.43801653,2396731,53.34623071
11/18/2012,5314,10540.16529,23,45.61983471,2392855,53.36063346
11/19/2012,5412,10734.54545,28,55.53719008,2390337,53.47963737
11/20/2012,4907,9732.892562,11,21.81818182,2412512,53.37684843
11/21/2012,4343,8614.214876,12,23.80165289,2431471,53.58952125
11/22/2012,4417,8760.991736,156,309.4214876,2435972,53.94079291
11/23/2012,4855,9629.752066,179,355.0413223,2436759,53.52402227
11/24/2012,3944,7822.809917,64,126.9421488,2439513,53.56639
11/25/2012,4179,8288.92562,29,57.52066116,2438727,53.46891073
11/26/2012,4596,9116.033058,58,115.0413223,2439317,53.33095913
11/27/2012,3871,7678.016529,29,57.52066116,2441284,53.11946556
11/28/2012,3806,7549.090909,23,45.61983471,2449349,54.1760075
11/29/2012,2771,5496.198347,12,23.80165289,2480999,55.04105937
11/30/2012,1387,2751.07438,221,438.3471074,2564273,55.31354108
12/1/2012,1867,3703.140496,0,0,2646447,55.09471124
12/2/2012,1003,1989.421488,108,214.214876,2792795,54.7106861
12/3/2012,2124,4212.892562,71,140.8264463,2847502,54.7286161
12/4/2012,3234,6414.545455,32,63.47107438,2883257,54.02685315
12/5/2012,1246,2471.404959,13,25.78512397,2923089,53.77033195
12/6/2012,3050,6049.586777,99,196.3636364,2952098,53.39072648
12/7/2012,2102,4169.256198,119,236.0330579,2978598,52.9235142
12/8/2012,2219,4401.322314,113,224.1322314,3000509,52.83748085
12/9/2012,3961,7856.528926,120,238.0165289,3015483,52.81790184
12/10/2012,4699,9320.330579,94,186.446281,3025258,52.79937884
12/11/2012,3196,6339.173554,60,119.0082645,3034380,52.77752869
12/12/2012,4034,8001.322314,13,25.78512397,3041237,52.2425848
12/13/2012,3912,7759.338843,27,53.55371901,3049007,52.89884617
12/14/2012,3988,7910.082645,13,25.78512397,3052439,52.24010072
12/15/2012,4106,8144.132231,74,146.7768595,3055655,52.63163347
12/16/2012,4095,8122.31405,101,200.3305785,3058412,51.86693397
12/17/2012,4147,8225.454545,34,67.43801653,3066453,52.21500457
12/18/2012,2944,5839.338843,20,39.66942149,3075647,52.35887755
12/19/2012,2366,4692.892562,48,95.20661157,3085115,52.45209263
12/20/2012,2265,4492.561983,7,13.88429752,3096431,52.19437488
12/21/2012,2745,5444.628099,164,325.2892562,3114298,52.0361518
12/22/2012,1534,3042.644628,144,285.6198347,3141565,51.79751391
12/23/2012,1502,2979.173554,160,317.3553719,3193060,51.45470059
12/24/2012,2007,3980.826446,14,27.76859504,3226770,51.81820912
12/25/2012,2224,4411.239669,56,111.0743802,3251130,51.56987999
12/26/2012,2265,4492.561983,28,55.53719008,3272489,51.47748474
12/27/2012,2313,4587.768595,14,27.76859504,3283078,50.97174995
12/28/2012,2266,4494.545455,106,210.2479339,3293194,50.89635426
12/29/2012,2131,4226.77686,14,27.76859504,3299942,50.60001156
12/30/2012,2499,4956.694215,36,71.40495868,3307412,50.42519726
12/31/2012,2434,4827.768595,21,41.65289256,3318052,50.46477
1/1/2013,1942,3851.900826,21,41.65289256,3326773,50.27152301
1/2/2013,2470,4899.173554,79,156.6942149,3335009,50.04700573
1/3/2013,2013,3992.727273,14,27.76859504,3350588,49.54102935
1/4/2013,2568,5093.553719,7,13.88429752,3358134,49.62248663
1/5/2013,2762,5478.347107,7,13.88429752,3364244,49.33465707
1/6/2013,2606,5168.92562,22,43.63636364,3370360,49.39506031
1/7/2013,3614,7168.264463,14,27.76859504,3372563,49.45066737
1/8/2013,3090,6128.92562,29,57.52066116,3375988,49.38742139
1/9/2013,3129,6206.280992,58,115.0413223,3382594,48.95816351
1/10/2013,5621,11149.09091,94,186.446281,3383817,48.82336977
1/11/2013,4070,8072.727273,94,186.446281,3393899,48.5656619
1/12/2013,3254,6454.214876,36,71.40495868,3400293,48.46981071
1/13/2013,3422,6787.438017,51,101.1570248,3408655,48.47759213
1/14/2013,3929,7793.057851,65,128.9256198,3410879,48.38172649
1/15/2013,3424,6791.404959,73,144.7933884,3415823,48.2901125
1/16/2013,4416,8759.008264,95,188.4297521,3417058,48.16235261
1/17/2013,4367,8661.818182,109,216.1983471,3417058,48.40738794
1/18/2013,4570,9064.46281,109,216.1983471,3417058,48.01259709
1/19/2013,4122,8175.867769,87,172.5619835,3417553,47.8636699
1/20/2013,3428,6799.338843,51,101.1570248,3419283,47.56895386
1/21/2013,2901,5754.049587,80,158.677686,3422249,47.49917492
1/22/2013,4867,9653.553719,102,202.3140496,3423732,47.3076407
1/23/2013,3933,7800.991736,22,43.63636364,3428428,47.26312796
1/24/2013,4321,8570.578512,7,13.88429752,3433371,47.11196804
1/25/2013,3495,6932.231405,110,218.1818182,3438090,47.05276388
1/26/2013,3544,7029.421488,110,218.1818182,3445542,47.05667046
1/27/2013,3707,7352.727273,154,305.4545455,3452994,46.5512716
1/28/2013,4461,8848.264463,103,204.2975207,3457465,46.82201395
1/29/2013,3830,7596.694215,66,130.9090909,3462454,46.72686808
